BOY5,10,16527,4,3,19095,2
BOY6,5,19987,9,5,18270,2
BOY7,6,17747,10,0,44366,3
BOY8,8,19307,3,6,18412,1
BOY9,10,15801,10,8,16070,3
BOY10,3,17003,7,2,42874,2
BOY11,5,15690,4,0,28427,2
BOY12,2,15287,9,2,24181,3
BOY13,6,17978,8,2,19447,1
BOY14,6,16579,2,7,16938,3
BOY15,3,15921,9,4,40515,3
BOY16,3,17725,2,0,22698,1
BOY17,2,17929,8,3,24324,3
BOY18,10,16351,8,5,15780,3
BOY19,4,17587,5,8,48596,3
BOY20,8,15881,2,5,44494,3
