GIRL4,7,19407,7,2
GIRL5,2,17146,9,3
GIRL6,6,18208,10,1
GIRL7,7,15646,7,2
GIRL8,10,17849,2,3
GIRL1,3,18542,10,1
GIRL2,9,19924,3,3
GIRL3,3,18854,4,2
GIRL4,5,16178,6,2
GIRL5,8,17077,3,3
GIRL6,10,17291,9,2
GIRL7,10,18986,7,3
GIRL8,4,19312,10,2
GIRL1,9,19948,10,2
GIRL2,3,18415,4,3
GIRL3,3,17460,10,3
GIRL4,6,18735,7,2
GIRL5,6,15901,5,1
GIRL6,5,17800,9,2
GIRL7,6,18507,9,3
GIRL8,3,16370,9,1
