BOY10,5,19368,4,3,29058,2
BOY11,7,16631,9,7,19461,3
BOY12,6,15729,9,7,25933,1
BOY13,5,19418,4,4,18071,3
BOY14,6,16204,7,1,21927,2
BOY15,8,17357,8,8,32440,1
BOY16,5,19672,4,5,46797,1
BOY17,5,19747,4,8,23702,2
BOY18,4,19902,5,6,36391,2
BOY19,3,16661,10,4,39867,2
BOY20,2,19463,9,8,34733,3
BOY1,7,16885,3,6,45225,1
BOY2,4,19995,8,4,49229,2
BOY3,9,15931,5,6,24692,2
BOY4,9,16946,10,0,31666,1
BOY5,6,19049,2,7,36499,3
BOY6,10,17780,5,8,48589,3
BOY7,10,19044,10,2,17248,3
BOY8,8,19163,5,7,19622,1
BOY9,9,17887,10,3,31743,1
BOY10,3,17718,9,1,40910,2
BOY11,10,19473,6,7,48253,2
BOY12,2,16558,10,5,19390,2
BOY13,9,15348,3,2,45930,1
BOY14,10,16214,10,7,22836,2
BOY15,8,16158,7,5,15652,3
BOY16,7,19277,5,7,22812,2
BOY17,2,15777,9,4,24292,3
BOY18,2,15583,7,7,24788,1
BOY19,5,17246,7,3,45392,2
BOY20,10,17631,2,5,44480,3
BOY1,3,17768,4,2,49831,1
BOY2,8,18845,9,7,44477,2
BOY3,7,18943,8,1,43623,1
BOY4,7,19806,6,3,48971,2
BOY5,6,17089,5,4,32072,2
BOY6,3,17164,8,1,36736,1
BOY7,7,19785,6,2,18422,1
BOY8,7,18579,5,8,20263,1
BOY9,9,19064,5,0,49698,1
BOY10,7,16308,10,4,15736,1
BOY11,3,16507,4,7,41269,1
BOY12,2,19634,8,8,47535,3
BOY13,2,15767,6,0,30871,1
BOY14,8,15616,8,1,19651,1
BOY15,4,15374,3,4,21835,3
BOY16,2,17866,7,3,28383,3
BOY17,10,19768,5,4,42137,3
BOY18,3,18159,2,7,35803,3
BOY19,8,17084,9,4,33848,3
BOY20,2,18184,9,1,18511,3
BOY1,2,15267,3,1,36988,2
BOY2,9,17650,4,6,31024,3
BOY3,8,18256,3,1,20099,1
BOY4,10,19359,7,8,37530,1
BOY5,7,17666,8,0,38885,1
BOY6,4,17632,10,5,46806,3
BOY7,8,17038,7,6,33321,1
BOY8,7,17364,5,3,49576,2
BOY9,5,19128,3,2,39857,3
BOY10,7,19805,8,4,40515,3
BOY11,10,15834,4,7,36464,1
BOY12,3,19629,5,0,43710,2
BOY13,5,17907,3,5,16674,1
BOY14,7,17721,2,7,39309,1
BOY15,9,15926,8,3,40314,1
BOY16,10,15335,8,3,18801,3
BOY17,7,15324,6,2,42898,3
BOY18,10,16933,8,8,37775,1
BOY19,6,19952,8,4,40817,2
BOY20,2,19619,4,8,47239,3
BOY1,8,18152,5,1,49584,1
BOY2,3,17404,2,2,32719,2
BOY3,6,15982,8,8,32076,3
BOY4,5,17620,3,1,45457,2
BOY5,9,19149,2,4,33198,3
BOY6,10,16620,3,1,34857,1
BOY7,4,17108,10,3,19054,1
BOY8,4,16325,3,8,21020,3
BOY9,7,19854,6,2,46886,3
BOY10,2,18292,6,5,21186,3
BOY11,3,18336,10,6,48713,1
BOY12,3,15215,10,7,38646,1
BOY13,7,17190,7,2,36469,1
BOY14,8,15077,8,2,37735,1
BOY15,8,15714,9,8,36702,1
BOY16,9,17759,4,2,38595,2
BOY17,3,16239,4,2,39452,3
BOY18,2,16578,10,2,26900,3
BOY19,6,18351,3,0,40885,3
BOY20,4,18335,5,0,26792,3
BOY1,4,19800,3,3,31420,2
BOY2,9,18174,3,7,47972,3
BOY3,8,15956,10,1,44771,1
BOY4,6,16405,4,1,28093,2
BOY5,3,16135,9,6,21306,3
BOY6,9,15328,10,4,21026,2
BOY7,2,19967,7,5,18113,3
BOY8,7,17306,7,8,27685,3
BOY9,2,18824,6,5,45445,2
BOY10,8,15475,10,6,46073,2
BOY11,2,19733,3,1,15287,2
BOY12,10,17839,2,1,40917,3
BOY13,2,19703,5,5,15482,3
BOY14,10,15620,6,6,29871,1
BOY15,10,15532,5,3,49435,3
BOY16,2,17199,3,4,30965,1
BOY17,8,17133,7,8,27970,2
BOY18,4,18481,8,2,46979,2
BOY19,8,15513,10,6,43691,1
BOY20,3,19633,10,6,34016,2
BOY1,8,15663,4,5,28019,2
BOY2,6,16818,8,3,27376,1
BOY3,2,17738,3,7,40843,3
BOY4,5,15696,5,3,47480,1
BOY5,3,17023,7,5,43706,2
BOY6,5,18241,8,6,47475,2
BOY7,9,19077,3,0,16460,1
BOY8,9,17727,5,8,27169,2
BOY9,2,15172,2,7,25934,3
BOY10,10,16093,5,0,15229,3
BOY11,4,15148,7,4,15332,3
BOY12,10,15509,6,0,28139,2
BOY13,6,18092,8,5,30074,3
BOY14,9,19779,5,3,39170,1
BOY15,4,18858,8,1,29601,2
BOY16,4,16093,5,1,46058,2
BOY17,5,16881,7,4,41644,1
BOY18,8,19477,5,6,25729,2
BOY19,8,17838,6,6,35043,2
BOY20,2,18544,3,7,20484,2
BOY1,4,15010,8,2,35121,2
BOY2,9,15678,9,0,17344,1
BOY3,6,15350,4,1,27089,3
BOY4,10,15528,9,8,21425,3
BOY5,9,18270,8,2,41111,2
BOY6,6,17708,7,0,17935,3
BOY7,6,18232,6,8,48362,3
BOY8,2,17273,9,4,46691,1
BOY9,9,15131,9,5,20899,1
BOY10,5,15576,5,5,19708,1
BOY11,3,15938,3,6,18947,1
BOY12,3,19000,4,0,26317,3
BOY13,4,15398,2,2,27634,2
BOY14,4,15229,6,6,22296,1
BOY15,4,16896,7,1,21627,3
BOY16,2,18476,6,3,48096,3
BOY17,6,16107,4,0,48125,2
BOY18,3,19861,2,6,19083,2
BOY19,5,19996,8,1,40795,1
BOY20,3,18694,4,8,35792,2
BOY1,2,17481,6,2,21193,2
BOY2,8,19889,4,6,44594,1
BOY3,8,18309,2,7,28473,3
BOY4,7,16679,2,3,46984,3
BOY5,3,15484,8,1,41664,1
BOY6,7,16958,8,6,25654,2
BOY7,4,17095,6,4,19271,1
BOY8,3,19516,8,4,21814,2
BOY9,6,19265,5,4,19091,2
BOY10,3,15550,10,0,36408,2
BOY11,5,17265,5,4,36198,1
BOY12,9,19696,4,6,40649,3
BOY13,3,19895,2,5,25942,2
BOY14,9,15058,7,8,46979,2
BOY15,10,17156,8,2,27053,2
BOY16,2,16998,9,3,35446,2
BOY17,3,19159,8,8,37571,1
BOY18,9,16319,10,8,49564,1
BOY19,6,17610,8,3,18461,2
BOY20,7,15237,5,6,16645,1
BOY1,7,17419,5,7,27705,1
BOY2,2,19357,2,3,34257,2
BOY3,9,18207,3,6,27058,3
BOY4,8,19048,4,6,28734,1
BOY5,6,15116,3,7,37491,2
BOY6,7,19379,6,5,36468,2
BOY7,4,19820,9,1,36351,2
BOY8,4,16927,4,3,37400,2
BOY9,6,15184,9,3,42541,1
BOY10,6,19213,9,7,23175,3
BOY11,8,16594,2,7,44812,2
BOY12,2,16384,2,7,39583,3
BOY13,8,15332,2,7,33068,3
BOY14,7,18846,2,5,44047,1
BOY15,4,18093,2,4,43867,1
BOY16,2,16279,8,2,42883,1
BOY17,3,16653,4,3,18575,2
BOY18,3,17952,6,3,30769,3
BOY19,8,16582,9,7,19149,3
BOY20,8,17703,2,0,47327,1
BOY1,10,16887,2,4,37282,2
BOY2,6,19566,10,4,40064,2
BOY3,10,15534,10,4,33649,1
BOY4,10,18373,6,7,26442,3
BOY5,10,17542,7,3,34999,2
BOY6,10,18553,8,3,16332,1
BOY7,3,15563,2,6,22976,3
BOY8,4,17035,9,8,33354,2
BOY9,2,19456,7,4,28796,1
BOY10,5,19998,2,7,16377,2
BOY11,3,18131,7,1,26999,2
BOY12,10,17059,8,2,48100,2
BOY13,7,17245,8,5,39930,1
BOY14,5,17204,8,8,28268,2
BOY15,8,17269,2,3,36838,3
BOY16,6,15137,6,2,48062,3
BOY17,7,18052,4,1,42480,2
BOY18,8,19126,2,3,32833,3
BOY19,2,17100,8,3,30039,3
BOY20,5,16846,6,5,25454,1
BOY1,10,16299,2,2,19090,3
BOY2,8,16862,9,2,15163,2
BOY3,3,15968,8,6,21686,3
BOY4,6,16552,3,1,47582,2
BOY5,4,19896,5,3,33554,2
BOY6,2,15993,3,2,19219,3
BOY7,8,19831,5,1,29865,3
BOY8,5,18739,8,7,29947,3
BOY9,10,16433,7,1,28800,3
BOY10,9,17365,8,1,32434,1
BOY11,5,17168,7,2,40067,2
BOY12,8,19428,7,5,45947,3
BOY13,2,18111,3,4,32323,1
BOY14,7,18612,9,1,32704,1
BOY15,7,19186,6,2,21281,2
BOY16,9,19053,6,8,22419,1
BOY17,6,15926,6,5,29714,3
BOY18,4,18991,5,0,19282,1
BOY19,10,17927,10,6,31754,1
BOY20,4,15665,9,6,31960,1
BOY1,4,15157,6,3,48405,3
BOY2,3,17841,7,2,25446,2
BOY3,4,17900,9,6,43745,3
BOY4,9,17402,2,1,19078,1
BOY5,4,18680,10,3,41839,3
BOY6,6,16791,4,6,31218,2
BOY7,9,18332,3,1,40330,3
BOY8,2,17652,3,7,39386,2
BOY9,5,17577,2,7,45128,2
BOY10,6,19476,2,6,40770,3
BOY11,5,19839,6,1,32003,3
BOY12,6,17043,2,7,18151,1
BOY13,4,16470,9,8,20724,2
BOY14,7,19220,3,6,49339,2
BOY15,8,17026,2,6,40758,1
BOY16,6,15622,3,6,43239,3
BOY17,3,19359,9,5,17832,3
BOY18,5,16369,2,8,16791,3
BOY19,10,19625,9,2,37138,3
BOY20,9,15597,10,6,30892,2
BOY1,7,18570,9,8,29663,2
BOY2,4,19596,8,5,38385,2
BOY3,5,17948,2,7,47924,3
BOY4,10,18504,6,6,21963,2
BOY5,10,16277,6,0,33121,2
BOY6,2,19710,7,0,40090,1
BOY7,3,17541,3,5,26440,3
BOY8,6,15262,9,5,31625,1
BOY9,8,15175,7,8,22097,2
BOY10,10,16908,5,5,16091,1
BOY11,3,16850,3,6,45547,2
BOY12,7,17774,7,4,27754,3
BOY13,7,15402,5,8,23330,3
BOY14,3,15882,10,3,17861,1
BOY15,3,18513,8,0,20386,1
BOY16,6,16557,7,4,43258,2
BOY17,5,15721,7,6,34673,3
BOY18,3,17127,3,5,18326,2
BOY19,7,15075,8,6,19794,1
BOY20,5,19756,6,6,25466,3
BOY1,3,16881,10,4,38816,2
BOY2,4,15909,10,4,28035,2
BOY3,3,18117,8,2,46830,2
BOY4,4,15843,2,2,18327,1
BOY5,5,17155,9,1,48438,1
BOY6,3,18664,5,3,46186,1
BOY7,8,15804,6,6,48253,3
BOY8,6,15389,4,0,39581,2
BOY9,7,15798,4,0,41146,2
BOY10,6,17906,2,3,41362,1
BOY11,6,19745,6,8,49438,3
BOY12,3,19793,4,8,37682,1
BOY13,8,18775,7,3,40274,1
BOY14,3,15267,5,2,39047,2
BOY15,4,15150,6,5,18319,2
BOY16,10,17700,7,5,25858,1
BOY17,4,15384,3,6,42585,1
BOY18,3,18936,8,7,31444,2
BOY19,10,19454,8,0,41475,3
BOY20,6,15065,3,0,18854,2
BOY1,10,19971,2,8,30904,3
BOY1,9,16494,10,3,37450,1
BOY2,4,16513,7,8,43157,3
BOY3,7,18400,2,1,36891,2
BOY2,4,17417,3,3,34582,1
BOY4,8,17892,3,0,24762,2
BOY5,7,18593,6,8,27910,2
BOY6,7,19432,2,1,39678,1
BOY3,3,19055,2,1,47659,3
BOY7,4,15531,7,5,26670,2
BOY4,6,15726,8,6,49487,1
BOY8,9,15159,3,4,39022,3
BOY9,8,17990,2,8,35198,2
BOY10,7,16637,4,7,24622,3
BOY11,5,17462,9,4,22903,2
BOY12,2,17624,2,7,26468,2
BOY13,9,18665,8,2,35913,1
BOY14,10,18172,9,3,41430,3
BOY15,4,15873,7,7,28434,1
BOY5,4,17371,9,1,24732,2
BOY16,4,18208,3,7,44437,3
BOY17,8,15211,4,3,24299,3
BOY6,7,18453,8,6,28388,1
BOY18,5,19041,10,1,18170,2
BOY19,9,16806,8,4,39055,2
BOY7,2,19421,9,0,17660,1
BOY20,8,19361,2,1,44450,3
BOY8,7,17670,9,6,36373,1
BOY9,4,15181,3,6,23458,1
BOY10,10,18423,4,5,19549,3
BOY11,5,16886,6,6,37679,3
BOY12,10,18324,9,6,46590,1
BOY13,3,17298,9,2,32454,3
BOY14,8,19183,7,3,19127,3
BOY15,8,18843,5,8,36398,3
BOY16,8,17537,4,5,21182,2
BOY17,4,15672,7,6,35668,2
BOY18,4,16049,8,6,31695,1
BOY19,5,15218,5,8,42208,3
BOY20,3,18245,7,5,22001,2
BOY1,6,15960,7,8,19275,3
BOY2,6,17563,7,1,48586,2
BOY3,8,18597,2,7,19594,1
BOY4,3,18176,4,3,43135,3
BOY5,7,16916,7,6,21306,1
BOY6,4,17752,9,0,19935,3
BOY7,5,19135,2,0,47379,2
BOY8,5,18469,4,2,45942,3
BOY9,6,15948,7,1,30157,2
BOY10,9,18713,9,0,16009,1
BOY11,10,17548,5,7,39216,3
BOY12,6,19533,10,2,42135,1
BOY13,6,18837,2,4,48974,1
BOY14,9,16240,6,2,20445,3
BOY15,7,15386,9,4,40726,3
BOY16,5,18656,8,5,27527,1
BOY17,9,16709,5,4,33924,1
BOY18,2,16166,8,3,29159,1
BOY19,9,17139,8,3,48244,2
BOY20,7,15967,9,2,49925,2
BOY1,7,18624,8,0,48269,3
BOY2,5,15269,8,6,32420,1
BOY3,3,18427,7,1,45060,1
BOY4,4,19485,3,8,46680,3
BOY5,5,15158,6,8,40846,3
BOY6,2,18910,3,1,15049,2
BOY7,6,16735,10,4,25129,1
BOY8,6,19002,2,4,28299,3
BOY9,4,16973,5,2,45507,1
BOY10,4,15709,8,5,35532,1
BOY11,7,18747,7,4,28252,3
BOY12,7,16992,8,7,27156,1
BOY13,3,15932,4,4,45804,1
BOY14,10,16815,4,4,23375,1
BOY15,8,15699,3,5,24777,2
BOY16,7,18591,8,7,20337,1
BOY17,4,15976,5,7,35946,3
BOY18,10,19060,9,4,40762,1
BOY19,8,16011,5,2,20900,1
BOY20,9,19003,8,1,35659,1
BOY1,3,19158,8,1,22432,1
BOY2,9,18541,3,6,42034,1
BOY3,7,17920,5,1,32076,3
BOY4,10,15439,10,2,33806,2
BOY5,10,15070,10,2,45865,2
BOY6,2,16922,5,1,42601,3
BOY7,6,19983,4,1,43370,2
BOY8,5,19266,5,4,28242,1
BOY9,2,16933,2,3,43777,1
BOY10,10,16267,7,2,48725,3
BOY11,5,18698,10,7,43739,3
BOY12,5,15825,3,0,18801,3
BOY13,6,19508,5,2,26300,3
BOY14,9,17373,6,2,15571,1
BOY15,4,19442,2,3,42360,1
BOY16,9,18348,7,0,35511,1
BOY17,7,15614,5,5,17784,3
BOY18,2,15279,8,7,45421,1
BOY19,5,19005,4,1,32159,3
BOY20,8,19892,3,1,35752,3
BOY1,4,15999,5,6,34359,1
BOY2,10,17643,9,1,46724,1
BOY3,5,17554,4,3,43356,3
BOY4,10,15202,8,7,22686,3
BOY5,6,17200,10,3,43487,3
BOY6,8,15980,7,0,41328,3
BOY7,8,18964,7,4,45781,3
BOY8,8,17461,3,4,20979,1
BOY9,5,18836,8,0,31962,1
BOY10,9,18688,10,5,18008,2
BOY11,3,16782,5,5,43830,3
BOY12,4,16662,2,2,26071,1
BOY13,4,15917,10,4,26450,2
BOY14,6,17471,7,8,33242,3
BOY15,8,15236,2,1,41490,3
BOY16,7,17679,2,0,42856,3
BOY17,5,19255,2,7,46710,2
BOY18,5,19592,3,1,33900,1
BOY19,7,16929,2,7,31836,3
BOY20,2,17520,10,6,44430,1
BOY1,4,17538,7,0,47773,3
BOY2,5,18617,6,5,37217,2
BOY3,10,17232,7,4,25982,1
BOY4,2,15016,9,8,16183,2
BOY5,6,19434,7,5,49211,3
BOY6,3,15035,2,5,48342,3
BOY7,10,16830,6,8,18996,1
BOY8,4,18928,5,8,19100,3
BOY9,4,17969,6,7,46586,1
BOY10,10,16398,5,7,41619,1
BOY11,4,18658,4,1,31848,1
BOY12,8,18666,10,2,47514,2
BOY13,6,19149,7,4,36771,1
BOY14,5,18607,8,6,36388,3
BOY15,9,18042,6,1,42491,1
BOY16,10,16891,4,7,32422,3
BOY17,2,19323,9,2,48328,2
BOY18,3,19378,5,7,21211,1
BOY19,3,17326,2,3,41749,2
BOY20,6,19661,4,8,28348,1
BOY1,6,17938,8,1,45954,1
BOY2,3,17946,6,8,27582,2
BOY3,4,19180,8,2,24856,2
BOY4,5,15180,10,6,30874,1
BOY5,5,18749,7,8,32800,2
BOY6,10,18290,8,4,23974,2
BOY7,10,18081,2,1,38666,2
BOY8,3,19335,10,1,39564,1
BOY9,5,16264,2,2,37597,1
BOY10,9,17782,3,0,34350,1
BOY11,6,17623,7,8,17441,3
BOY12,9,15963,5,4,19773,3
BOY13,9,16969,10,8,45656,1
BOY14,2,17523,8,2,26976,3
BOY15,8,18844,6,1,43839,2
BOY16,8,17950,5,8,47600,2
BOY17,2,17882,4,8,28326,1
BOY18,8,16472,2,6,48674,3
BOY19,8,15050,8,8,40444,3
BOY20,3,17731,6,2,41788,2
BOY1,10,17712,9,8,36156,2
BOY2,2,16572,7,7,17726,2
BOY3,2,18530,10,7,31984,1
BOY4,7,16772,4,0,21856,3
BOY5,2,18130,6,4,48798,3
BOY6,4,19429,9,1,47693,1
BOY7,4,17729,2,5,15948,3
BOY8,2,18312,10,1,45948,3
BOY9,9,17973,2,3,29411,3
BOY10,10,19155,2,1,30626,3
BOY11,10,17852,3,5,45693,1
BOY12,4,16186,5,3,37795,1
BOY13,9,17782,10,7,43571,3
BOY14,4,18243,9,3,47020,3
BOY15,6,15007,10,4,21274,2
BOY16,2,18571,7,6,28730,1
BOY17,4,16486,7,4,40698,1
BOY18,2,17686,2,2,24785,3
BOY19,2,18790,2,3,37249,3
BOY20,5,16976,4,5,37564,1
BOY1,10,15170,4,5,26317,3
BOY2,2,16619,4,3,34471,3
BOY3,2,19354,8,0,36194,2
BOY4,6,17418,2,0,33448,3
BOY5,7,17757,6,1,36970,1
BOY6,7,15131,10,7,29378,3
BOY7,6,18917,9,2,21273,1
BOY8,5,17078,4,3,16845,3
BOY9,3,15690,9,0,29356,2
BOY10,10,16303,7,3,24409,1
BOY11,10,19491,2,2,40530,1
BOY12,9,15972,5,4,21097,2
BOY13,4,19022,9,7,19833,3
BOY14,4,16664,4,1,23067,1
BOY15,5,19803,4,3,26380,3
BOY16,9,19840,7,2,34446,1
BOY17,8,16804,2,1,21185,2
BOY18,4,15939,9,1,41941,2
BOY19,3,18432,6,4,18331,3
BOY20,7,17959,5,5,46273,3
BOY1,2,19091,8,1,42814,2
BOY2,5,18187,6,3,42050,2
BOY3,5,16662,8,8,15381,2
BOY4,4,17726,2,3,29402,3
BOY5,4,17241,10,8,38005,3
BOY6,6,19230,5,3,40779,3
BOY7,4,16209,4,3,34024,3
BOY8,2,18772,10,6,44196,3
BOY9,8,17105,3,1,20791,2
BOY10,9,15679,3,6,44936,2
BOY11,4,16981,8,2,30940,2
BOY12,9,19745,8,5,16468,3
BOY13,2,18243,7,6,35272,3
BOY14,9,18411,10,6,32317,1
BOY15,8,15831,9,6,45903,2
BOY16,4,15526,3,4,21025,1
BOY17,2,18748,7,2,20695,1
BOY18,6,15366,6,3,29428,3
BOY19,2,17670,2,0,44740,3
BOY20,8,18515,8,1,19025,1
BOY1,4,16079,7,3,48860,1
BOY2,7,16871,3,3,36764,3
BOY3,8,17413,10,8,32389,1
BOY4,6,17718,2,0,22749,1
BOY5,7,15966,2,7,21944,1
BOY6,8,17826,7,7,17536,1
BOY7,9,17463,7,6,27324,3
BOY8,4,19044,4,5,29299,1
BOY9,2,15491,9,6,22793,1
BOY10,5,19968,9,8,48473,1
BOY11,4,17768,8,3,39218,3
BOY12,10,16020,4,6,29160,1
BOY13,4,18846,8,3,42869,3
BOY14,7,17156,2,0,24892,3
BOY15,3,17809,2,6,36545,2
BOY16,9,15572,3,8,42655,3
BOY17,6,16678,5,2,32125,3
BOY18,4,15840,6,8,21619,1
BOY19,9,18292,10,8,18237,1
BOY20,9,18394,9,8,42735,3
BOY1,10,17649,10,2,22094,2
BOY2,10,15792,8,5,42661,3
BOY3,9,15181,5,8,49925,3
BOY4,6,17198,4,7,42730,1
BOY5,5,18120,2,0,42864,1
BOY6,2,15674,6,5,43697,1
BOY7,7,18576,8,3,26441,1
BOY8,8,15221,3,3,19814,2
BOY9,5,18203,2,0,39848,1
BOY10,7,19920,7,0,17986,1
BOY11,7,15917,5,5,25462,2
BOY12,2,15808,5,4,19180,3
BOY13,6,17510,6,4,36081,1
BOY14,5,16342,6,7,30823,3
BOY15,5,16908,2,0,48252,1
BOY16,9,17645,8,8,42633,3
BOY17,5,17375,2,4,43986,3
BOY18,10,15012,7,2,18131,3
BOY19,2,15347,10,7,37462,1
BOY20,8,16916,9,6,40990,3
BOY1,10,16120,7,2,34094,2
BOY2,3,18352,5,8,44307,2
BOY3,7,16332,8,6,22308,2
BOY4,8,19189,10,5,46218,2
BOY5,2,19883,4,4,34951,3
BOY6,3,16051,8,0,21889,3
BOY7,8,18097,8,8,32875,2
BOY8,10,17062,10,7,16080,2
BOY9,9,15471,2,0,31504,1
BOY10,2,15152,3,1,46341,2
BOY11,8,19609,9,1,19188,2
BOY12,8,19389,7,1,48613,2
BOY13,2,16589,3,7,31812,2
BOY14,3,18161,9,5,24784,1
BOY15,10,17970,4,3,23122,2
BOY16,9,15580,6,4,43489,3
BOY17,7,16994,4,8,44984,2
BOY18,9,18328,5,5,35994,3
BOY19,8,17861,7,8,38664,2
BOY20,9,19934,6,2,28055,3
BOY1,10,16887,7,8,41674,2
BOY2,7,18217,8,7,43534,1
BOY3,2,16770,10,3,15298,3
BOY4,7,18681,3,1,22103,1
BOY5,5,16312,7,0,17829,3
BOY6,10,17350,10,2,39938,3
BOY7,10,19339,5,4,23598,3
BOY8,5,17724,4,6,37180,3
BOY9,3,17399,9,0,39366,1
BOY10,8,19743,4,5,23566,2
BOY11,5,18021,8,2,38493,3
BOY12,9,15681,2,2,31473,1
BOY13,10,16437,6,1,24885,2
BOY14,3,17320,6,1,35590,1
BOY15,2,19099,5,2,37617,1
BOY16,4,17478,3,5,34196,1
BOY17,3,17436,7,3,48206,2
BOY18,7,19080,5,1,40812,3
BOY19,3,16306,5,0,31277,2
BOY20,4,17369,9,6,34150,3
BOY1,10,15432,4,3,25219,1
BOY2,7,15694,7,4,32520,2
BOY3,6,19091,10,0,43625,3
BOY4,7,19677,7,8,43495,2
BOY5,6,15919,6,2,36934,3
BOY6,4,19215,10,6,18129,3
BOY7,2,17797,10,3,49495,2
BOY8,10,18779,8,7,24974,3
BOY9,3,19904,5,3,19327,3
BOY10,7,19285,10,8,20211,2
BOY11,10,16796,9,7,36290,3
BOY12,10,18867,7,3,37508,1
BOY13,5,17686,5,3,17461,3
BOY14,8,19668,9,3,44120,3
BOY15,10,16118,8,0,29035,1
BOY16,6,17214,8,5,29669,3
BOY17,6,18549,2,0,20840,1
BOY18,5,18393,9,7,38575,2
BOY19,3,15405,6,4,49977,3
BOY20,10,15122,6,6,47838,2
BOY1,10,19840,2,3,38065,1
BOY2,10,16847,5,0,17279,1
BOY3,5,17570,3,1,37116,2
BOY4,4,16801,5,1,16050,3
BOY5,9,15196,2,0,19595,1
BOY6,10,15156,9,6,47312,1
BOY7,8,17476,7,2,17698,2
BOY8,7,15569,6,1,42524,3
BOY9,4,18048,8,1,39453,3
BOY10,7,17862,6,1,45679,2
BOY11,8,19815,4,5,26236,1
BOY12,10,19722,8,8,17800,2
BOY13,7,15966,2,8,40432,3
BOY14,5,16677,2,0,44573,2
BOY15,2,17901,3,1,40909,2
BOY16,6,19720,10,8,23191,1
BOY17,9,19035,3,5,44108,3
BOY18,2,17071,3,5,30061,2
BOY19,5,16313,5,5,32424,2
BOY20,9,18451,4,2,38951,2
BOY1,2,17256,8,1,47897,2
BOY2,7,15359,9,6,27279,3
BOY3,3,15364,6,2,33757,3
BOY4,9,18529,9,5,45198,1
BOY5,7,16237,4,3,26595,1
BOY6,4,18156,10,4,47187,1
BOY7,2,15539,9,8,24443,1
BOY8,7,19507,9,1,16941,2
BOY9,7,17474,8,8,22790,3
BOY10,7,15488,8,3,19507,2
BOY11,9,18328,4,8,33751,2
BOY12,5,15291,7,4,17174,1
BOY13,6,18047,8,1,16746,3
BOY14,7,15954,7,3,31400,1
BOY15,10,17354,2,3,18191,2
BOY16,4,17856,6,8,35322,2
