BOY16,8,17073,6,4,30079,1
BOY17,9,16548,3,3,24761,1
BOY18,8,18966,6,0,15326,2
BOY19,8,19349,5,0,41036,3
BOY20,10,15716,7,0,38820,2
BOY1,7,19441,10,3,41166,1
BOY2,2,17463,2,4,17400,3
BOY3,6,16453,2,2,35508,2
BOY4,6,16477,7,7,18018,2
BOY5,10,19543,6,0,42403,3
BOY6,6,16015,4,1,22699,2
BOY7,9,18722,2,2,34876,2
BOY8,2,15769,10,8,16560,1
BOY9,4,19277,5,1,18448,3
BOY10,7,15965,2,4,47320,2
BOY11,3,16310,2,4,17493,3
BOY12,3,17111,4,2,46139,3
BOY13,3,15909,5,3,46278,3
BOY14,9,19441,5,2,29591,1
BOY15,4,18162,7,8,30293,1
BOY16,3,17273,8,3,25558,1
BOY17,9,15844,7,3,40467,1
BOY18,3,15465,10,6,37659,2
BOY19,10,15607,10,4,46914,1
BOY20,4,17692,10,5,33883,3
BOY1,9,18088,4,6,35195,1
BOY2,8,15177,10,7,15186,1
BOY3,4,19224,2,3,32970,3
BOY4,3,18077,10,0,29040,3
BOY5,10,16889,6,1,36358,1
BOY6,3,15115,4,2,32937,2
BOY7,6,17939,9,5,33167,1
BOY8,8,17439,5,8,16855,1
BOY9,7,19093,3,7,48164,1
BOY10,3,15283,5,7,29051,2
BOY11,2,17041,7,8,44545,3
BOY12,10,17995,6,7,27037,3
BOY13,2,17476,3,0,28901,1
BOY14,6,19948,7,1,49623,2
BOY15,6,19627,6,3,21397,2
BOY16,6,15661,10,5,32826,1
BOY17,8,18493,9,3,16552,1
BOY18,5,15237,5,3,27619,3
BOY19,7,19520,2,6,36329,2
BOY20,6,19737,6,1,15055,2
BOY1,5,19174,7,0,32737,3
BOY2,9,15873,7,5,44271,1
BOY3,6,15780,4,6,41550,1
BOY4,5,15578,5,5,21739,3
BOY5,10,17187,8,2,26149,1
BOY6,2,16367,9,1,31563,2
BOY7,7,15205,4,3,19216,1
BOY8,8,18007,8,2,35203,3
BOY9,7,18816,2,2,17638,1
BOY10,6,17016,8,1,39049,2
BOY11,3,19775,4,2,22455,3
BOY12,4,15466,9,3,23466,1
BOY13,8,18392,5,6,34788,3
BOY14,6,16466,10,7,33848,3
BOY15,4,15816,3,0,33534,1
BOY16,4,18395,4,5,28088,3
BOY17,4,19033,10,0,45241,3
BOY18,4,18556,4,5,29107,1
BOY19,7,19987,2,2,40205,1
BOY20,3,19698,5,3,31033,1
BOY1,6,17786,3,5,27120,2
BOY2,8,19748,10,0,21838,3
BOY3,6,15631,3,7,43847,2
BOY4,3,15107,9,1,20833,2
BOY5,7,15222,10,1,19509,1
BOY6,8,16785,7,5,41155,1
BOY7,4,16870,4,7,36818,2
BOY8,10,19707,9,8,36770,3
BOY9,5,15656,4,2,28290,3
BOY10,7,19856,9,2,39360,2
BOY11,8,16410,8,6,17894,3
BOY12,4,16061,4,8,43449,1
BOY13,3,15246,6,1,36718,1
BOY14,2,17189,10,2,26362,2
BOY15,5,18071,7,7,26077,1
BOY16,3,15050,10,3,16874,2
BOY17,2,16189,10,1,16847,1
BOY18,5,17882,5,5,31013,3
BOY19,8,19455,8,5,33843,3
BOY20,10,15847,8,6,21422,1
BOY1,2,15273,7,0,32539,1
BOY2,9,18618,2,2,29172,3
BOY3,2,19663,4,7,15403,1
BOY4,10,19979,4,4,21345,1
BOY5,2,19128,8,4,40170,3
BOY6,4,19149,7,7,35587,1
BOY7,10,19663,7,8,36432,1
BOY8,4,18421,10,2,29464,2
BOY9,9,16920,10,4,36399,3
BOY10,2,16389,3,6,18752,2
BOY11,10,15565,7,2,27809,2
BOY12,6,16281,3,3,30345,1
BOY13,9,17348,3,8,16223,3
BOY14,9,16477,10,7,49519,1
BOY15,7,18616,3,8,26607,3
BOY16,7,16947,5,6,38918,3
BOY17,5,16052,7,3,35292,3
BOY18,7,18309,2,2,48015,2
BOY19,5,18463,3,0,30905,2
BOY20,9,18978,6,2,24983,3
BOY1,8,18608,5,2,48118,3
BOY2,5,19529,10,2,31370,1
BOY3,5,16600,2,3,21339,2
BOY4,8,18318,3,4,31104,1
BOY5,4,19439,7,3,31086,2
BOY6,7,16646,4,5,16510,1
BOY7,10,18188,10,7,19885,1
BOY8,10,18751,3,8,45104,1
BOY9,9,18323,10,3,45909,1
BOY10,9,16092,9,5,22790,2
BOY11,5,19353,2,0,48794,1
BOY12,4,18248,10,2,31424,3
BOY13,3,18072,10,0,39693,3
BOY14,5,17801,6,1,29381,3
BOY15,5,16721,6,2,31681,3
BOY16,3,17945,5,4,46995,2
BOY17,9,17202,7,8,15877,2
BOY18,9,16941,9,2,46376,1
BOY19,5,16491,10,1,27263,3
BOY20,10,17411,9,1,34630,1
BOY1,3,15617,9,0,16447,3
BOY2,6,17512,8,2,40827,3
BOY3,9,16202,5,3,15259,3
BOY4,6,15683,7,6,17607,1
BOY5,10,19555,10,2,41949,2
BOY6,8,17296,3,0,31857,1
BOY7,5,17663,4,5,28431,3
BOY8,7,18749,6,6,16291,3
BOY9,4,18296,5,3,23273,3
BOY10,6,18354,9,1,32783,1
BOY11,6,17183,3,1,20734,3
BOY12,2,16864,2,7,18379,2
BOY13,7,16537,2,6,25110,3
BOY14,6,15094,9,7,35450,3
BOY15,10,17487,6,3,49234,1
BOY16,6,17387,7,5,21134,3
BOY17,3,19922,2,3,39736,3
BOY18,4,17507,4,3,46619,3
BOY19,5,19267,6,0,24918,3
BOY20,6,18328,3,0,29353,3
BOY1,5,15503,5,6,20687,1
BOY2,10,19604,3,6,48591,3
BOY3,8,16091,8,7,22205,2
BOY4,4,15064,7,1,26729,3
BOY5,4,19491,7,5,39401,1
BOY6,5,17028,5,2,40804,2
BOY7,3,16959,7,3,21819,1
BOY8,5,18654,9,6,45170,2
BOY9,2,18002,6,0,37903,1
BOY10,2,19976,10,3,49679,1
BOY11,7,18017,5,0,48073,2
BOY12,4,19589,2,5,25777,1
BOY13,4,18186,10,2,23401,2
BOY14,10,19470,10,0,38316,3
BOY15,3,19219,7,7,42527,2
BOY16,2,15420,2,0,42212,2
BOY17,2,17500,6,7,20450,2
BOY18,4,18960,7,5,32430,3
BOY19,2,19329,3,1,43005,3
BOY20,5,15532,7,5,45147,1
